
May 30, 2018 17:12:28.47 NEW SESSION
May 31, 2018 17:50:55.19 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='homePageOption', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.21 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installDate', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.22 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='installType', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.23 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabBubbleURL', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.25 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabCache', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.26 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabInstructURL', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.27 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabSuccessURL', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.29 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='newTabURL', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.30 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='npsSurveyUrl', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.32 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='originKey', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.33 [3608:10728:0531/175054.746:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerId', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.35 [3608:10728:0531/175055.024:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='partnerSubId', domain='.yournewtab.com', path='/'}
May 31, 2018 17:50:55.36 [3608:10728:0531/175055.024:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='successUrl', domain='.yournewtab.com', path='/'}
